ROI 0,ROI 1,Overall
0.008840060763888888,0.009812282986111111,0.0349609375
0.011024305555555556,0.0123828125,0.04443793402777778
0.011697048611111111,0.013270399305555555,0.04714626736111111
0.011899956597222223,0.013495008680555556,0.04566189236111111
0.012760416666666666,0.015006510416666667,0.04621310763888889
0.013451605902777778,0.015828993055555556,0.04697265625
0.014102647569444444,0.01635959201388889,0.04835177951388889
0.015480685763888889,0.016737196180555556,0.04993815104166666
0.01602105034722222,0.01665798611111111,0.05047309027777778
0.024371744791666667,0.019442274305555556,0.07227105034722223
0.01237521701388889,0.014876302083333333,0.04231879340277778
0.01514431423611111,0.015421006944444444,0.048114149305555555
0.015186631944444445,0.01569552951388889,0.048146701388888886
0.015167100694444444,0.015027126736111111,0.04671875
0.013975694444444445,0.014129774305555556,0.04560763888888889
0.014388020833333333,0.013760850694444444,0.046220703125
0.014813368055555555,0.012278645833333334,0.044415147569444445
0.015771484375,0.01090603298611111,0.04307725694444445
0.017641059027777777,0.008838975694444445,0.04049262152777778
0.027706163194444446,0.011436631944444444,0.06514756944444444
0.019219835069444444,0.005847439236111111,0.041105685763888886
0.017621527777777778,0.0037966579861111113,0.03263454861111111
0.018349609375,0.0031770833333333334,0.032942708333333334
0.01937065972222222,0.0028016493055555555,0.03464626736111111
0.018276909722222224,0.0030501302083333335,0.03251193576388889
0.015942925347222223,0.003576388888888889,0.030804036458333333
0.0155078125,0.0034700520833333332,0.029040798611111113
0.013267144097222221,0.0034765625,0.027157118055555554
0.011966145833333334,0.004225260416666667,0.027701822916666667
0.023866102430555557,0.009396701388888888,0.06250542534722223
0.011184895833333333,0.003483072916666667,0.027021484375
0.014838324652777778,0.0037120225694444444,0.037138671875
0.016417100694444443,0.004422743055555556,0.042948133680555556
0.01862087673611111,0.004955512152777778,0.04935438368055556
0.021385633680555554,0.004789496527777778,0.05531467013888889
0.022392578125,0.005307074652777778,0.057045355902777775
0.025270182291666665,0.005717230902777778,0.060495876736111114
0.025845269097222224,0.006028645833333333,0.06306966145833333
0.026883680555555556,0.006130642361111111,0.06569444444444444
0.035453559027777776,0.010190972222222223,0.08996202256944444
0.025481770833333334,0.006311848958333333,0.059481336805555556
0.029080946180555556,0.006812065972222222,0.06529188368055555
0.028744574652777778,0.006654730902777778,0.06312391493055555
0.02814670138888889,0.007108289930555556,0.06375651041666666
0.027702907986111112,0.007081163194444445,0.06486762152777778
0.04121636284722222,0.011212022569444445,0.10181315104166666
0.02859592013888889,0.007485894097222222,0.0705859375
0.030105251736111113,0.007565104166666667,0.07464301215277777
0.030409071180555556,0.008026258680555556,0.07742838541666666
0.03742513020833333,0.011563585069444444,0.10272569444444445
0.02125759548611111,0.006570095486111111,0.06195529513888889
0.02293402777777778,0.006857638888888889,0.06593098958333334
0.021665581597222223,0.007254774305555556,0.06356553819444444
0.01930881076388889,0.0076692708333333335,0.06262152777777778
0.016975911458333333,0.007422960069444444,0.05706597222222222
0.016121961805555557,0.007269965277777778,0.05566731770833333
0.014944661458333333,0.007052951388888889,0.05185655381944444
0.011595052083333333,0.006990017361111111,0.04402018229166667
0.010087890625,0.005213758680555555,0.03752712673611111
0.017323133680555554,0.008897569444444444,0.05758572048611111
0.005330946180555555,0.0054871961805555555,0.025192057291666667
