ROI 0,ROI 1,Overall
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.005638020833333333,0.003179253472222222,0.011272786458333333
0.0,0.0,0.0
0.0050260416666666665,0.0046885850694444444,0.012160373263888889
0.003488498263888889,0.003648003472222222,0.008856336805555556
0.005766059027777778,0.004838324652777778,0.012724609375
0.007049696180555555,0.00484375,0.014006076388888889
0.008412543402777778,0.005017361111111111,0.016088324652777777
0.006929253472222222,0.005113932291666666,0.014072265625
0.005617404513888889,0.0062738715277777775,0.014137369791666667
0.005581597222222222,0.006507161458333333,0.014251302083333334
0.019020182291666667,0.020543619791666665,0.05171657986111111
0.0033799913194444446,0.004016927083333333,0.008624131944444445
0.0048361545138888885,0.005682508680555556,0.012353515625
0.005155164930555556,0.0064518229166666665,0.013363715277777778
0.005653211805555555,0.007776692708333333,0.015257161458333333
0.005091145833333333,0.008475477430555555,0.015211588541666666
0.023117404513888887,0.017037760416666665,0.04697591145833333
0.0071809895833333335,0.006119791666666667,0.014921875
0.005224609375,0.006599392361111111,0.012688802083333334
0.004728732638888889,0.007508680555555556,0.013104383680555555
0.021009114583333332,0.023391927083333333,0.055987413194444446
0.004716796875,0.0033984375,0.008489583333333333
0.004130859375,0.005907118055555555,0.010602213541666667
0.0032139756944444446,0.006098090277777778,0.010111762152777778
0.004001736111111111,0.0057009548611111115,0.010652126736111111
0.006013454861111111,0.005798611111111111,0.012839626736111111
0.008508029513888888,0.006055772569444445,0.01591037326388889
0.009090711805555556,0.006508246527777778,0.017039930555555555
0.009954427083333333,0.0059450954861111115,0.01803168402777778
0.010707465277777778,0.006664496527777778,0.020052083333333335
0.019619140625,0.01737521701388889,0.046588541666666664
0.0060384114583333336,0.0023274739583333333,0.010338541666666666
0.007659505208333334,0.003832465277777778,0.013782552083333333
0.008429904513888888,0.004015842013888889,0.015176866319444444
0.007759331597222223,0.0039800347222222225,0.014412977430555555
0.007801649305555556,0.004895833333333334,0.015458984375
0.006023220486111111,0.004772135416666667,0.013134765625
0.00541015625,0.004520399305555555,0.012672526041666667
0.005501302083333334,0.004837239583333333,0.012802734375
0.006067708333333333,0.005521918402777778,0.01456814236111111
0.01691840277777778,0.016114366319444445,0.042086588541666664
0.02748046875,0.015298394097222221,0.05198025173611111
0.005961371527777778,0.004871961805555556,0.013289930555555555
0.008549262152777778,0.006348741319444445,0.01761935763888889
0.007042100694444445,0.006563585069444444,0.01584743923611111
0.0036990017361111112,0.004748263888888889,0.010254991319444445
0.005601128472222223,0.004524739583333334,0.011950954861111111
0.005457899305555555,0.005630425347222222,0.012858072916666666
0.006357421875,0.00767578125,0.015780164930555556
0.004249131944444444,0.008079427083333333,0.014146050347222222
0.022001953125,0.024281684027777778,0.05872395833333333
0.004695095486111111,0.004428168402777778,0.010738932291666666
0.005826822916666667,0.005093315972222222,0.013023003472222221
0.008506944444444444,0.00619140625,0.016921657986111113
0.009057074652777778,0.006414930555555556,0.017718098958333334
0.0074283854166666665,0.005920138888888889,0.01546115451388889
0.007144097222222222,0.007450086805555555,0.016540798611111112
0.007189670138888889,0.008004557291666667,0.017161458333333334
0.006510416666666667,0.007484809027777778,0.01597222222222222
0.004090711805555556,0.006296657986111111,0.011899956597222223
0.017924262152777776,0.01895290798611111,0.04632595486111111
0.004458550347222222,0.0018153211805555555,0.006775173611111111
0.005465494791666667,0.0032888454861111113,0.009253472222222222
0.006528862847222222,0.004284939236111111,0.011489800347222223
0.008768446180555556,0.005671657986111111,0.015276692708333333
0.007594401041666666,0.0062434895833333335,0.01481662326388889
0.026988932291666667,0.016971571180555554,0.05043077256944444
0.005799696180555556,0.0067621527777777775,0.013612196180555555
0.00959743923611111,0.00806640625,0.01935329861111111
0.008162977430555555,0.007918836805555555,0.017805989583333334
0.02144965277777778,0.022644314236111112,0.05529079861111111
0.003616536458333333,0.003549262152777778,0.008078342013888889
0.005360243055555556,0.006846788194444444,0.0143359375
0.004850260416666667,0.007403428819444445,0.014153645833333334
0.005480685763888889,0.007571614583333333,0.015150824652777778
0.005531684027777778,0.006884765625,0.014852430555555556
0.005763888888888889,0.008190104166666667,0.016251085069444445
0.007315538194444445,0.007302517361111111,0.01689453125
0.008370225694444445,0.008352864583333333,0.018368055555555554
0.010538194444444444,0.008323567708333333,0.02053927951388889
0.019703776041666666,0.018938802083333334,0.04376302083333333
0.008667534722222222,0.005100911458333334,0.014643012152777777
0.013837890625,0.006571180555555556,0.021470269097222223
0.015159505208333333,0.006316189236111111,0.023135850694444446
0.015236545138888889,0.008553602430555555,0.025558810763888887
0.017583550347222223,0.009522569444444445,0.02984375
0.018639322916666666,0.009756944444444445,0.03141710069444444
0.01974066840277778,0.008348524305555556,0.03035915798611111
0.01986111111111111,0.007666015625,0.02959201388888889
0.018926866319444444,0.008761935763888888,0.029771050347222223
0.02767578125,0.02138129340277778,0.058084852430555556
0.027733289930555554,0.0123828125,0.046369357638888886
0.014802517361111111,0.005170355902777778,0.021924913194444444
0.012603081597222222,0.00560546875,0.019940321180555557
0.013475477430555556,0.006788194444444445,0.022153862847222223
0.011987847222222223,0.007052951388888889,0.020419921875
0.007543402777777777,0.008404947916666667,0.017080078125
0.008160807291666667,0.00803927951388889,0.01750542534722222
0.008761935763888888,0.009057074652777778,0.01930447048611111
0.00919162326388889,0.008704427083333334,0.018922526041666665
0.026729600694444446,0.026502821180555556,0.06534505208333333
0.007473958333333333,0.007097439236111111,0.015359157986111111
0.01064453125,0.011861979166666667,0.023763020833333332
0.010914713541666666,0.013471137152777778,0.02614040798611111
0.011298828125,0.013518880208333334,0.026685112847222223
0.010877821180555556,0.011412760416666667,0.023875868055555555
0.010403645833333334,0.008939887152777777,0.02090386284722222
0.009168836805555556,0.008229166666666666,0.0192578125
0.009708116319444444,0.009503038194444445,0.02097439236111111
0.006327039930555556,0.010672743055555555,0.018377821180555556
0.020718315972222224,0.02599826388888889,0.056344401041666665
0.003568793402777778,0.006133897569444445,0.010182291666666666
0.0023057725694444445,0.008736979166666667,0.011477864583333334
0.004819878472222222,0.007403428819444445,0.012802734375
0.0052311197916666665,0.007338324652777777,0.013161892361111111
0.006705729166666666,0.005763888888888889,0.013072916666666667
0.02630859375,0.017845052083333333,0.050810546875
0.0051616753472222224,0.006571180555555556,0.012797309027777778
0.007411024305555555,0.00967990451388889,0.01864474826388889
0.007081163194444445,0.01041775173611111,0.018985460069444446
0.019677734375,0.025137803819444443,0.05567274305555556
0.0027994791666666667,0.005123697916666667,0.008539496527777777
0.004035373263888889,0.007286241319444445,0.012062717013888889
0.005291883680555555,0.006799045138888889,0.012904730902777778
0.0040625,0.006698133680555556,0.011744791666666667
0.00296875,0.0050412326388888885,0.00860568576388889
0.0021137152777777777,0.0034147135416666666,0.006004774305555556
0.0025444878472222223,0.0025618489583333335,0.005847439236111111
0.004127604166666667,0.0027332899305555556,0.008138020833333334
0.006598307291666667,0.0037065972222222222,0.011456163194444445
0.014216579861111111,0.012777777777777779,0.03136935763888889
0.007020399305555556,0.005467664930555556,0.013708767361111112
0.008041449652777777,0.011672092013888889,0.02111545138888889
0.008237847222222223,0.01545681423611111,0.02593424479166667
0.0065180121527777775,0.01678927951388889,0.0256640625
0.005094401041666667,0.017776692708333333,0.025383029513888888
0.006037326388888889,0.019610460069444443,0.028262803819444446
0.004676649305555555,0.018053385416666668,0.025374348958333334
0.004586588541666666,0.0133203125,0.019556206597222223
0.004541015625,0.010772569444444444,0.016215277777777776
0.01724392361111111,0.023475477430555555,0.04931857638888889
0.019840494791666666,0.014896918402777778,0.040409071180555554
0.005138888888888889,0.011217447916666666,0.017848307291666667
0.0040852864583333336,0.0111328125,0.016393229166666665
0.002726779513888889,0.008716362847222223,0.012703993055555555
0.002822265625,0.007406684027777778,0.01111328125
0.002942708333333333,0.007065972222222223,0.010606553819444444
