ROI 0,ROI 1,Overall
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0005588107638888889,0.001550564236111111,0.004169921875
0.0,0.0,0.0
0.000693359375,0.0025694444444444445,0.005633680555555556
0.00064453125,0.003101128472222222,0.00650390625
0.0007649739583333333,0.0032649739583333333,0.007071397569444445
0.0008083767361111111,0.002990451388888889,0.0068012152777777776
0.0008582899305555556,0.003238932291666667,0.006587456597222222
0.0008550347222222222,0.0033224826388888887,0.0067198350694444445
0.0012022569444444444,0.0034743923611111113,0.007008463541666667
0.0010655381944444445,0.0034874131944444445,0.006954210069444445
0.018896484375,0.027571614583333334,0.06742513020833334
0.0010601128472222223,0.0017371961805555556,0.004506293402777778
0.0022016059027777776,0.0033094618055555555,0.008429904513888888
0.0019574652777777776,0.0045073784722222225,0.009390190972222223
0.0007823350694444444,0.003595920138888889,0.005606553819444445
0.0006423611111111111,0.004136284722222223,0.006217447916666666
0.000498046875,0.003961588541666667,0.005311414930555556
0.0002571614583333333,0.0046853298611111115,0.005908203125
0.0002690972222222222,0.0048480902777777776,0.0058246527777777776
0.00026475694444444447,0.00541015625,0.006320529513888889
0.00865234375,0.016927083333333332,0.03386501736111111
0.0004047309027777778,0.0031575520833333334,0.004406467013888889
0.0004937065972222222,0.005399305555555556,0.006950954861111111
0.000654296875,0.006700303819444444,0.0085546875
0.0010167100694444444,0.008028428819444445,0.01154513888888889
0.0009906684027777778,0.008773871527777777,0.012395833333333333
0.0010611979166666667,0.009116753472222221,0.01267795138888889
0.0008170572916666667,0.008276909722222222,0.0116015625
0.0008181423611111111,0.008611111111111111,0.012777777777777779
0.0006608072916666666,0.009985894097222222,0.014186197916666667
0.009246961805555556,0.023134765625,0.04289605034722222
0.0003200954861111111,0.007144097222222222,0.010793185763888888
0.0004296875,0.00975802951388889,0.014197048611111112
0.0004806857638888889,0.009559461805555556,0.014274088541666667
0.0004568142361111111,0.009536675347222223,0.014429253472222223
0.006908637152777778,0.018021918402777778,0.036881510416666666
0.0011111111111111111,0.007841796875,0.012371961805555555
0.0012434895833333334,0.007860243055555556,0.01240234375
0.001044921875,0.006763237847222222,0.010330946180555555
0.0005794270833333334,0.005004340277777778,0.006652560763888889
0.012629123263888889,0.021771918402777778,0.04540364583333333
0.00014756944444444445,0.0013671875,0.0027018229166666666
0.0001388888888888889,0.003486328125,0.005307074652777778
0.00010091145833333333,0.0032497829861111113,0.004816623263888889
8.680555555555556e-05,0.004079861111111111,0.005409071180555555
9.331597222222223e-05,0.005572916666666667,0.007555338541666666
0.00024305555555555555,0.006031901041666667,0.009675564236111111
0.0003157552083333333,0.00796115451388889,0.012917751736111111
0.00035807291666666664,0.00927951388888889,0.014305555555555556
0.0006228298611111111,0.009359809027777779,0.015238715277777778
0.006236979166666667,0.019519314236111113,0.03535373263888889
0.00033420138888888887,0.005869140625,0.009416232638888888
0.00044053819444444446,0.007093098958333334,0.010712890625
0.0006163194444444444,0.007569444444444445,0.011458333333333333
0.0006304253472222222,0.0067740885416666665,0.010352647569444444
0.0006000434027777778,0.007254774305555556,0.011068793402777779
0.0006282552083333333,0.006510416666666667,0.01026150173611111
0.0006217447916666667,0.006675347222222222,0.011277126736111111
0.0005653211805555556,0.007060546875,0.011360677083333333
0.00046766493055555553,0.007973090277777779,0.011895616319444444
0.019041883680555555,0.034473741319444445,0.07590494791666667
0.0008170572916666667,0.00408203125,0.00796115451388889
0.0016438802083333333,0.008338758680555556,0.014672309027777778
0.0014312065972222222,0.007350260416666666,0.012797309027777778
0.0006792534722222223,0.008289930555555556,0.013478732638888888
0.0006022135416666667,0.007575954861111111,0.011939019097222222
0.0002495659722222222,0.008108723958333333,0.011689453125
0.00021158854166666667,0.006203342013888889,0.009131944444444444
5.5338541666666664e-05,0.005804036458333333,0.008258463541666667
0.00017469618055555554,0.0057942708333333336,0.007702907986111111
0.008271484375,0.01843315972222222,0.03539279513888889
8.7890625e-05,0.002878689236111111,0.004672309027777778
0.00019097222222222223,0.00419921875,0.00609375
0.00033203125,0.0049989149305555555,0.006969401041666667
0.0007280815972222222,0.006253255208333333,0.008846571180555556
0.0009157986111111112,0.005288628472222222,0.00820529513888889
0.00099609375,0.006004774305555556,0.009169921875
0.0014203559027777778,0.006949869791666666,0.0114453125
0.0016080729166666667,0.006620008680555556,0.011643880208333334
0.001923828125,0.007613932291666667,0.013544921875
0.010530598958333333,0.020046657986111112,0.04264973958333333
0.001447482638888889,0.0037651909722222223,0.008973524305555555
0.0017534722222222222,0.004940321180555556,0.011178385416666667
0.0016341145833333333,0.004001736111111111,0.009718967013888889
0.0014116753472222222,0.0030523003472222223,0.008618706597222222
0.007472873263888889,0.013101128472222221,0.03215277777777778
0.0013042534722222223,0.0025227864583333335,0.007454427083333334
0.001482204861111111,0.0034364149305555554,0.008505859375
0.001376953125,0.003228081597222222,0.007754991319444444
0.0009157986111111112,0.0021875,0.005853949652777778
0.012768012152777777,0.018246527777777778,0.043474392361111114
0.00040581597222222223,0.0020486111111111113,0.004375
0.000400390625,0.002472873263888889,0.004237196180555555
0.0008387586805555556,0.0032172309027777776,0.006108940972222222
0.0008799913194444444,0.0035785590277777777,0.005476345486111111
0.0005327690972222222,0.004067925347222222,0.006004774305555556
0.000888671875,0.004283854166666667,0.006627604166666667
0.0008778211805555555,0.005494791666666667,0.008065321180555555
0.0010536024305555555,0.006167534722222222,0.009768880208333334
0.0009537760416666667,0.0064756944444444445,0.01029296875
0.006635199652777778,0.01587348090277778,0.02997395833333333
0.000341796875,0.002175564236111111,0.0042393663194444445
0.0007595486111111111,0.0038704427083333334,0.0074099392361111115
0.0009852430555555556,0.004172092013888889,0.007823350694444444
0.0009450954861111111,0.0043478732638888885,0.007945963541666667
0.0008658854166666667,0.003920355902777777,0.007670355902777778
0.0008387586805555556,0.004313151041666667,0.007685546875
0.0008615451388888889,0.005084635416666667,0.00837890625
0.0006976996527777778,0.005631510416666667,0.010166015625
0.0007769097222222222,0.005682508680555556,0.009521484375
0.01933810763888889,0.03141710069444444,0.07287651909722222
0.0008582899305555556,0.002105034722222222,0.005626085069444444
0.0018760850694444445,0.0034375,0.008360460069444445
0.001437717013888889,0.003732638888888889,0.008186848958333333
0.0009049479166666666,0.002351345486111111,0.004925130208333333
0.0005240885416666666,0.0019911024305555554,0.004035373263888889
0.0005164930555555555,0.0022374131944444446,0.004186197916666667
0.000634765625,0.002578125,0.004852430555555555
0.0004166666666666667,0.0029969618055555557,0.004309895833333333
0.0005588107638888889,0.0035199652777777777,0.004921875
0.008700086805555556,0.014699435763888888,0.031476779513888886
0.00030381944444444445,0.0017860243055555555,0.0033734809027777778
0.000400390625,0.002970920138888889,0.0052159288194444445
0.0007378472222222222,0.0034429253472222222,0.00611328125
0.0010145399305555556,0.0031976996527777776,0.006338975694444445
0.0008984375,0.0028862847222222224,0.006215277777777778
0.0010698784722222223,0.002982855902777778,0.006359592013888889
0.001052517361111111,0.002454427083333333,0.005737847222222222
0.0008289930555555556,0.002963324652777778,0.005939670138888889
0.0010362413194444444,0.0022808159722222223,0.0052853732638888885
0.009745008680555556,0.013837890625,0.03238823784722222
0.00033420138888888887,0.0019173177083333334,0.004111328125
0.0004893663194444444,0.003369140625,0.00669921875
0.0004763454861111111,0.0028721788194444446,0.005871310763888889
0.0006662326388888888,0.003113064236111111,0.005914713541666667
0.007113715277777778,0.012041015625,0.029116753472222222
0.001369357638888889,0.004845920138888889,0.009016927083333333
0.001494140625,0.007671440972222222,0.012982855902777778
0.0012543402777777778,0.010512152777777778,0.015221354166666666
0.00072265625,0.012757161458333333,0.016468098958333333
0.012451171875,0.030098741319444445,0.05538411458333333
0.00014539930555555554,0.013184678819444445,0.015711805555555555
0.000166015625,0.018790147569444443,0.02162109375
7.8125e-05,0.01988064236111111,0.02261284722222222
